frame,class,confidence,x1,y1,x2,y2,width_px,height_px,area_px2
995,UAV,0.4785,327.8,324.5,379.8,360.5,52.0,36.0,1872.0
995,UAV,0.2967,395.9,292.9,437.1,328.1,41.2,35.2,1454.1
996,UAV,0.2950,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
996,UAV,0.2598,325.8,324.2,379.8,361.2,54.0,37.0,1998.0
997,UAV,0.3260,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
997,UAV,0.2767,325.8,324.6,379.8,361.4,54.0,36.8,1984.5
998,UAV,0.3260,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
998,UAV,0.2846,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
999,UAV,0.3407,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
999,UAV,0.3260,325.5,324.6,379.5,361.4,54.0,36.8,1984.5
1000,UAV,0.3311,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1000,UAV,0.3157,325.5,324.5,379.5,361.0,54.0,36.5,1971.0
1001,UAV,0.3294,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1001,UAV,0.3166,325.5,324.5,379.5,361.0,54.0,36.5,1971.0
1002,UAV,0.3684,326.2,324.1,379.8,360.9,53.5,36.8,1966.1
1002,UAV,0.3303,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1003,UAV,0.3612,326.1,324.5,379.9,361.0,53.8,36.5,1961.9
1003,UAV,0.3311,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1003,UAV,0.1508,573.2,238.2,600.8,265.2,27.5,27.0,742.5
1004,UAV,0.3639,326.1,324.5,379.9,361.0,53.8,36.5,1961.9
1004,UAV,0.3285,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1005,UAV,0.3531,326.2,324.5,379.8,361.0,53.5,36.5,1952.8
1005,UAV,0.3149,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1006,UAV,0.3260,326.2,324.5,379.8,361.0,53.5,36.5,1952.8
1006,UAV,0.2975,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1007,UAV,0.3251,326.2,324.5,379.8,361.0,53.5,36.5,1952.8
1007,UAV,0.2950,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1007,UAV,0.1520,573.2,238.2,600.8,265.2,27.5,27.0,742.5
1008,UAV,0.3049,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1008,UAV,0.2344,326.9,324.2,380.1,360.8,53.2,36.5,1943.6
1009,UAV,0.3329,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1009,UAV,0.2606,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1010,UAV,0.3294,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1010,UAV,0.2744,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1011,UAV,0.3495,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1011,UAV,0.2790,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1012,UAV,0.3363,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1012,UAV,0.2736,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1013,UAV,0.3320,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1013,UAV,0.2666,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1014,UAV,0.3115,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1014,UAV,0.2458,326.4,324.2,379.6,360.8,53.2,36.5,1943.6
1015,UAV,0.3032,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1015,UAV,0.2509,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1016,UAV,0.2958,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1016,UAV,0.2539,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1017,UAV,0.3381,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1017,UAV,0.2950,326.4,324.2,379.6,360.8,53.2,36.5,1943.6
1018,UAV,0.3451,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1018,UAV,0.2862,326.4,324.2,379.6,360.8,53.2,36.5,1943.6
1019,UAV,0.3407,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1019,UAV,0.2636,326.8,324.2,379.8,360.8,53.0,36.5,1934.5
1020,UAV,0.3132,394.8,292.9,436.8,328.1,42.0,35.2,1480.5
1020,UAV,0.2846,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1021,UAV,0.3032,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1021,UAV,0.2744,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1022,UAV,0.3183,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1022,UAV,0.2751,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1023,UAV,0.3200,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1023,UAV,0.2822,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1024,UAV,0.3191,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1024,UAV,0.2783,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1025,UAV,0.3242,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1025,UAV,0.2682,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1026,UAV,0.3217,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1026,UAV,0.2767,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1027,UAV,0.3040,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1027,UAV,0.2783,326.9,324.2,380.1,360.8,53.2,36.5,1943.6
1028,UAV,0.2886,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1028,UAV,0.2628,326.9,324.2,380.1,360.8,53.2,36.5,1943.6
1029,UAV,0.2870,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1029,UAV,0.2561,326.9,324.2,380.1,360.8,53.2,36.5,1943.6
1030,UAV,0.3115,327.0,324.0,380.0,360.5,53.0,36.5,1934.5
1030,UAV,0.3007,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1031,UAV,0.3242,327.0,324.1,380.0,360.9,53.0,36.8,1947.8
1031,UAV,0.3107,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1032,UAV,0.3567,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1032,UAV,0.3303,325.9,324.2,380.1,360.8,54.2,36.5,1980.1
1033,UAV,0.3495,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1033,UAV,0.3294,325.9,324.4,380.1,360.6,54.2,36.2,1966.6
1034,UAV,0.3531,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1034,UAV,0.3381,325.9,324.2,380.1,360.8,54.2,36.5,1980.1
1035,UAV,0.3757,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1035,UAV,0.3567,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1036,UAV,0.3748,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1036,UAV,0.3621,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1037,UAV,0.3748,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1037,UAV,0.3666,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1038,UAV,0.3730,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1038,UAV,0.3585,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1039,UAV,0.3757,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1039,UAV,0.3657,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1040,UAV,0.3621,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1040,UAV,0.3513,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1041,UAV,0.4064,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1041,UAV,0.3831,395.6,293.2,437.4,328.2,41.8,35.0,1461.2
1042,UAV,0.4036,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1042,UAV,0.3895,395.6,293.2,437.4,328.2,41.8,35.0,1461.2
1043,UAV,0.3757,325.8,324.2,380.2,360.8,54.5,36.5,1989.2
1043,UAV,0.3433,395.6,292.9,437.4,328.1,41.8,35.2,1471.7
1044,UAV,0.3372,327.2,324.2,380.2,360.8,53.0,36.5,1934.5
1044,UAV,0.2241,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1045,UAV,0.4177,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1045,UAV,0.2576,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1045,UAV,0.1553,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1046,UAV,0.4036,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1046,UAV,0.2502,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1047,UAV,0.4121,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1047,UAV,0.2458,395.0,293.0,437.0,328.5,42.0,35.5,1491.0
1048,UAV,0.3442,327.1,324.2,379.9,360.8,52.8,36.5,1925.4
1048,UAV,0.2268,395.0,292.9,437.0,328.1,42.0,35.2,1480.5
1049,UAV,0.3730,327.1,324.4,379.9,360.6,52.8,36.2,1912.2
1049,UAV,0.2330,395.0,292.9,437.0,328.1,42.0,35.2,1480.5
1049,UAV,0.1824,573.2,238.0,600.8,265.5,27.5,27.5,756.2
1050,UAV,0.3558,327.5,324.4,380.0,360.6,52.5,36.2,1903.1
1050,UAV,0.2207,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1050,UAV,0.1767,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1051,UAV,0.3469,327.5,324.5,380.0,360.5,52.5,36.0,1890.0
1051,UAV,0.2180,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1051,UAV,0.1813,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1052,UAV,0.3558,327.5,324.4,380.0,360.6,52.5,36.2,1903.1
1052,UAV,0.2207,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1052,UAV,0.1772,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1053,UAV,0.3549,327.5,324.5,380.0,360.5,52.5,36.0,1890.0
1053,UAV,0.2207,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1053,UAV,0.1859,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1054,UAV,0.3407,327.5,324.4,380.0,360.6,52.5,36.2,1903.1
1054,UAV,0.2121,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1054,UAV,0.1784,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1055,UAV,0.3425,327.5,324.5,380.0,360.5,52.5,36.0,1890.0
1055,UAV,0.2140,395.1,293.2,436.9,328.2,41.8,35.0,1461.2
1055,UAV,0.1761,573.2,237.9,600.8,265.1,27.5,27.2,749.4
1056,UAV,0.3157,394.4,292.9,436.6,328.1,42.2,35.2,1489.3
1056,UAV,0.3057,327.6,324.2,380.4,360.8,52.8,36.5,1925.4
1057,UAV,0.3495,327.8,324.1,380.2,360.9,52.5,36.8,1929.4
1057,UAV,0.3115,394.4,293.4,436.6,328.6,42.2,35.2,1489.3
1057,UAV,0.1974,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1058,UAV,0.3390,327.8,324.1,380.2,360.9,52.5,36.8,1929.4
1058,UAV,0.2958,394.4,293.4,436.6,328.6,42.2,35.2,1489.3
1058,UAV,0.1907,573.2,238.5,600.8,265.5,27.5,27.0,742.5
1059,UAV,0.3567,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1059,UAV,0.3320,394.4,293.4,436.6,328.6,42.2,35.2,1489.3
1059,UAV,0.2006,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1060,UAV,0.3303,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1060,UAV,0.2934,394.4,293.4,436.6,328.6,42.2,35.2,1489.3
1060,UAV,0.2006,573.2,238.5,600.8,265.5,27.5,27.0,742.5
1061,UAV,0.3840,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1061,UAV,0.3469,394.4,293.4,436.6,328.6,42.2,35.2,1489.3
1061,UAV,0.2173,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1062,UAV,0.3612,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1062,UAV,0.3157,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1062,UAV,0.2056,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1063,UAV,0.3558,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1063,UAV,0.2958,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1063,UAV,0.2006,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1064,UAV,0.3567,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1064,UAV,0.2975,394.1,293.0,436.9,328.5,42.8,35.5,1517.6
1064,UAV,0.1974,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1065,UAV,0.3840,327.6,324.1,380.4,360.9,52.8,36.8,1938.6
1065,UAV,0.3200,394.1,293.0,436.9,328.5,42.8,35.5,1517.6
1065,UAV,0.2095,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1066,UAV,0.3970,327.2,324.1,380.2,360.9,53.0,36.8,1947.8
1066,UAV,0.3320,394.1,293.0,436.9,328.5,42.8,35.5,1517.6
1066,UAV,0.2160,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1067,UAV,0.3895,327.4,324.1,380.6,360.9,53.2,36.8,1956.9
1067,UAV,0.3217,394.1,293.0,436.9,328.5,42.8,35.5,1517.6
1067,UAV,0.2241,573.2,238.2,600.8,265.8,27.5,27.5,756.2
1068,UAV,0.3711,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1068,UAV,0.3124,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1069,UAV,0.4026,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1069,UAV,0.3346,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1070,UAV,0.3684,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1070,UAV,0.3285,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1071,UAV,0.3739,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1071,UAV,0.3390,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1072,UAV,0.3639,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1072,UAV,0.3191,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1073,UAV,0.3675,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1073,UAV,0.3208,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1074,UAV,0.3785,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1074,UAV,0.3433,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1075,UAV,0.3775,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1075,UAV,0.3398,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1076,UAV,0.3355,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1076,UAV,0.3090,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1077,UAV,0.3460,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1077,UAV,0.3208,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1078,UAV,0.3513,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1078,UAV,0.3363,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1079,UAV,0.3693,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1079,UAV,0.3416,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1080,UAV,0.4111,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1080,UAV,0.3007,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1081,UAV,0.4083,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1081,UAV,0.3157,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1082,UAV,0.4073,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1082,UAV,0.3082,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1083,UAV,0.4102,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1083,UAV,0.3191,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1084,UAV,0.4177,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1084,UAV,0.3149,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1085,UAV,0.4102,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1085,UAV,0.3115,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1086,UAV,0.4140,325.5,324.5,380.0,361.0,54.5,36.5,1989.2
1086,UAV,0.3115,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1087,UAV,0.4158,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1087,UAV,0.3074,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1088,UAV,0.4244,325.5,324.5,380.0,361.0,54.5,36.5,1989.2
1088,UAV,0.3115,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1089,UAV,0.4092,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1089,UAV,0.2902,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1090,UAV,0.4111,325.5,324.5,380.0,361.0,54.5,36.5,1989.2
1090,UAV,0.2636,394.4,293.0,436.6,328.5,42.2,35.5,1499.9
1091,UAV,0.4064,325.5,324.5,380.0,361.0,54.5,36.5,1989.2
1091,UAV,0.2736,394.2,293.0,436.8,328.5,42.5,35.5,1508.8
1092,UAV,0.3621,324.9,324.8,379.1,361.2,54.2,36.5,1980.1
1092,UAV,0.3065,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1093,UAV,0.3951,324.8,324.8,379.2,361.2,54.5,36.5,1989.2
1093,UAV,0.2854,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1094,UAV,0.3858,324.8,324.8,379.2,361.2,54.5,36.5,1989.2
1094,UAV,0.2806,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1095,UAV,0.4036,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1095,UAV,0.2967,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1096,UAV,0.4073,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1096,UAV,0.2894,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1097,UAV,0.4177,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1097,UAV,0.2942,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1098,UAV,0.4026,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1098,UAV,0.2751,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1099,UAV,0.4017,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1099,UAV,0.2775,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1100,UAV,0.3979,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1100,UAV,0.2689,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1101,UAV,0.4064,324.8,324.8,379.2,361.2,54.5,36.5,1989.2
1101,UAV,0.2767,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1102,UAV,0.3989,324.8,324.8,379.2,361.2,54.5,36.5,1989.2
1102,UAV,0.2751,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1103,UAV,0.3970,324.8,324.6,379.2,361.4,54.5,36.8,2002.9
1103,UAV,0.2728,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1104,UAV,0.3082,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1104,UAV,0.2967,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1105,UAV,0.3149,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1105,UAV,0.2697,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1106,UAV,0.3074,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1106,UAV,0.2846,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1107,UAV,0.3132,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1107,UAV,0.2975,394.6,292.9,437.4,328.1,42.8,35.2,1506.9
1108,UAV,0.3049,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1108,UAV,0.3032,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1109,UAV,0.3065,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1109,UAV,0.3007,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1110,UAV,0.3082,394.6,292.9,437.4,328.1,42.8,35.2,1506.9
1110,UAV,0.3057,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1111,UAV,0.3115,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1111,UAV,0.3016,324.9,324.5,379.1,361.0,54.2,36.5,1980.1
1112,UAV,0.3132,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1112,UAV,0.2958,325.2,324.9,379.2,361.1,54.0,36.2,1957.5
1113,UAV,0.3099,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1113,UAV,0.2934,325.2,324.9,379.2,361.1,54.0,36.2,1957.5
1114,UAV,0.3099,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1114,UAV,0.2846,325.2,324.9,379.2,361.1,54.0,36.2,1957.5
1115,UAV,0.2854,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1115,UAV,0.2666,325.2,324.5,379.2,361.0,54.0,36.5,1971.0
1116,UAV,0.2502,394.8,292.9,437.2,328.1,42.5,35.2,1498.1
1116,UAV,0.1778,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1117,UAV,0.2344,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1117,UAV,0.1727,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1118,UAV,0.2330,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1118,UAV,0.1702,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1119,UAV,0.2173,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1119,UAV,0.2147,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1119,UAV,0.1648,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1120,UAV,0.2214,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1120,UAV,0.2012,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1120,UAV,0.1711,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1121,UAV,0.2351,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1121,UAV,0.2127,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1121,UAV,0.1813,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1122,UAV,0.3115,394.8,292.9,437.2,328.1,42.5,35.2,1498.1
1122,UAV,0.2372,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1122,UAV,0.2337,572.2,238.5,599.8,266.0,27.5,27.5,756.2
1123,UAV,0.2783,394.8,292.9,437.2,328.1,42.5,35.2,1498.1
1123,UAV,0.2282,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1123,UAV,0.2167,325.4,324.5,379.6,361.0,54.2,36.5,1980.1
1124,UAV,0.2728,394.8,292.9,437.2,328.1,42.5,35.2,1498.1
1124,UAV,0.2268,572.2,238.5,599.8,266.0,27.5,27.5,756.2
1124,UAV,0.2101,325.2,324.5,379.8,361.0,54.5,36.5,1989.2
1125,UAV,0.2583,394.8,292.9,437.2,328.1,42.5,35.2,1498.1
1125,UAV,0.2220,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1125,UAV,0.2050,325.2,324.5,379.8,361.0,54.5,36.5,1989.2
1126,UAV,0.2358,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1126,UAV,0.2220,572.2,238.5,599.8,266.0,27.5,27.5,756.2
1126,UAV,0.1925,325.2,324.5,379.8,361.0,54.5,36.5,1989.2
1127,UAV,0.2302,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1127,UAV,0.2160,573.2,238.4,600.8,265.6,27.5,27.2,749.4
1127,UAV,0.1919,325.2,324.5,379.8,361.0,54.5,36.5,1989.2
1128,UAV,0.2720,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1128,UAV,0.2024,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1129,UAV,0.2806,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1129,UAV,0.2386,325.5,324.5,379.5,361.0,54.0,36.5,1971.0
1130,UAV,0.2767,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1130,UAV,0.2344,325.5,324.5,379.5,361.0,54.0,36.5,1971.0
1131,UAV,0.2886,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1131,UAV,0.2394,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1132,UAV,0.2934,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1132,UAV,0.2401,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1133,UAV,0.2910,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1133,UAV,0.2365,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1134,UAV,0.2902,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1134,UAV,0.2275,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1135,UAV,0.3140,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1135,UAV,0.2386,325.6,324.9,379.4,361.1,53.8,36.2,1948.4
1136,UAV,0.3090,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1136,UAV,0.2302,325.6,324.9,379.4,361.1,53.8,36.2,1948.4
1137,UAV,0.3303,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1137,UAV,0.2465,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1138,UAV,0.3024,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1138,UAV,0.2330,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1139,UAV,0.3099,395.0,293.0,437.0,328.0,42.0,35.0,1470.0
1139,UAV,0.2330,325.6,324.5,379.4,361.0,53.8,36.5,1961.9
1140,UAV,0.3831,395.9,292.9,437.1,328.1,41.2,35.2,1454.1
1140,UAV,0.2806,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1141,UAV,0.3684,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1141,UAV,0.2682,325.0,324.6,379.5,361.4,54.5,36.8,2002.9
1142,UAV,0.3877,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1142,UAV,0.2838,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1143,UAV,0.3757,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1143,UAV,0.2767,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1144,UAV,0.3757,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1144,UAV,0.2697,325.0,324.6,379.5,361.4,54.5,36.8,2002.9
1145,UAV,0.3905,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1145,UAV,0.2878,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1146,UAV,0.3794,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1146,UAV,0.2926,325.0,324.6,379.5,361.4,54.5,36.8,2002.9
1147,UAV,0.4036,396.4,293.0,437.6,328.0,41.2,35.0,1443.8
1147,UAV,0.3074,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1148,UAV,0.4092,396.4,293.0,437.6,328.0,41.2,35.0,1443.8
1148,UAV,0.3107,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1149,UAV,0.3998,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1149,UAV,0.3107,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1150,UAV,0.4007,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
